folio,side,par,line,,,,,,,,,,,,,,,,,,
107,R,13,1,"P2,cc,a,x,N,9","2,o","N,c,c,9","a,m","o,M,c,c,9","9,N,cc,c,9","P2,a,i,cc,9","o,N,c,c,9","M,a,n","a,Z","a,Z,o,8,x","N,a,i,Z,a,Q",,,,,,
107,R,13,2,"o,N,c,c,a,Z","a,c,M,c,9","8,a,m","c^c,c,o,8,9","9,N,cc,c,8,9","cc,9","N,a,m","o,M,a,x","M,a,m","cc,o,M,a,m","a,Z,a,Q",,,,,,,
107,R,13,3,"9,cc,c,o","8,a,n","o,N,c,c,9","4,o,N,c,c,o","8,9","4,o,N,a,m",,,,,,,,,,,,
107,V,1,1,"N,a,i,Z,o,Z","o,x,N,c,c,c,9","o,M,a,x","x,N,a,m","o,M,c,8,9","4,o,N,a,i,Z","x,N,a,x","cc,c,9","cc,o,8,9","o,M,a,x","cc,c,c,9",,,,,,,
107,V,1,2,"8,a,m","8,c,N,c,9","o,x","8,a,m","cc,N,a,x","4,o,N,c,8,9","o,M,a,x","cc,c,8,9","o,M,c,o,2","a,m","o,M,a,Z","a,x,N,a,n","o,x",,,,,
107,V,1,3,"2,a,n","a,n","a,m","4,o,N,a,m","c^c,o,x","N,a,x","4,o,N,a,Z","a,x","o,cc,c,8,9","x,N,a,m","o,M,a,x","o,x,N,n,Z","a,x,o,8,9",,,,,
107,V,1,4,"8,a,n","cc,c,N,9","o,N,c,cc,9","4,o,N,a,n","c^c,o,c,M,c,9","o,M,a,m","a,x,N,a,m",,,,,,,,,,,
107,V,13,1,"P2,o,N,a,Z","a,Z","N,c,c,9","o,N,c,c,o","x,cc,c,c,9","4,o,N,cc,?,9","o,M,c,c,9","x,N,c,c,o,x","x,N,c,c,8,9","4,o,N,c,c,9","x,N,a,n",,,,,,,
107,V,13,2,"o,Z","a,n","o,x,o,c,c,c,9","4,o,N,a,n",,,,,,,,,,,,,,
108,R,3,1,"P2,o,cc,c,8,9","c^c,9","c^c,o,N,c,c,8,a,Z","a,x","N,c,8,a,x","cc,o,N,cc,9","4,o,N,a,Z",cc,"o,N,c,c,9","4,a,m","o,N,c,c,8,9","4,c,M,a,Q",,,,,,
108,R,3,2,"c,M,c,c,9","cc,c,8,a,n","cc,c,8,9","o,N,c,8,9","x,N,c,8,9","Z,a,Z,a,m","4,o,M,a,Z","o,M,a,x","N,c,8,9","a,Z","a,i,Z",o,"c,N,c,c,8,9",,,,,
108,R,3,3,"M,a,m","c^c,N,c,c,8,9","4,o,M,c,c,9","o,M,c,c,9","9,M,c,o,x","9,N,c,c,8,9","cc,c,N,a,Z","4,o,N,c,c,o","8,a,m","o,N,c,9","M,9","o,8,9",,,,,,
108,R,7,1,"4,o,x,c^c,9","4,o,c,c,8,9","x,N,c,a,x","c^c,c,8,9","c^c,o,N,a,x","N,c,c,8,9","4,o,M,c,8,9","4,o,P2,cc,c,8,9","o,M,a,x","8,N,c,8,a,Q",,,,,,,,
108,R,7,2,"8,cc,c,o,x","c^c,o,x","8,a,x","4,o,N,a,m","o,M,a,x","o,x","c^c,c,8,9","4,o,N,c,9","cc,c,8","x,o,Z","a,m","o,N,c,c,a,Q",,,,,,
108,R,7,3,"9,N,c,c,o,x","cc,c,9","o,N,a,n","cc,a,Z","a,n",,,,,,,,,,,,,
108,R,10,1,"N,c,o,x","c^c,c,o,8,9","4,o,N,c,8,9","4,o,N,c,c,8,9","4,o,N,o,9","4,o,M,c,8,9","o,M,c,8,9","4,o,N,c,8,9","4,o,N,c,8,9","4,o,N,a,x",,,,,,,,
108,R,10,2,"9,N,c,8,a,Z","cc,c,8,9","4,o,N,c,9","x,N,c,c,8,9","o,M,c,8,9","?,N,c,8,9","o,M,c,8,9","o,M,a,x","c^c,o,x","a,x,o,8,a,Z","o,Z","a,x,o,x,8",,,,,,
108,R,10,3,"2,a,x,N,c,8,9","o,N,c,c,8","4,o,N,c,8,9","o,N,c,8,9","o,N,c,o,x","cc,8,9","o,N,a,Z","o,N,c,8,9","o,N,c,8,9","cc,x,a,Z",,,,,,,,
108,R,10,4,"9,cc,c,o,x","cc,c,N,c,9","4,o,N,c,8,9","o,N,a,n",,,,,,,,,,,,,,
108,R,12,1,"M,cc,c,8,9","4,o,N,c,9","o,N,c,c,9","x,N,c,c,9","cc,c,8,9","cc,c,o,N,c,c,9","4,o,N,c,c,9","cc,c,8",x,"a,x","x,N,a,i,Z","a,x","N,c,c,8,9","Z,a,Q",,,,
108,R,12,2,"8,cc,c,c,o,8,9","cc,c,c,8,9","4,o,N,c,c,8,9","o,M,c,8,9","4,c,c,c,9","cc,c,9",,,,,,,,,,,,
108,R,16,1,"P2,cc,c,c,8,9","4,o,N,c,o",x,"o,N,c,o,x","N,c,o,x","8,a,n","a,Z","o,M,c,8,9","4,o,N,c,8,9","4,o,N,c,c,8,9","4,o,N,c,c,8,9","x,cc,8,9",,,,,,
108,R,16,2,"o,M,c,c,8,9","x,cc,c,8,9","4,o,N,c,c,8,9","4,o,N,c,c,?,9","4,o,N,c,o","x,cc,c,8,9","4,o,N,c,9","4,o,N,c,c,9","x,N,c,8,9","x,N,c,8,9",,,,,,,,
108,R,16,3,"4,o,N,c,c,8,9","x,cc,c,8,9","x,N,a,m","cc,8,9","4,o,N,c,9","o,N,c,8,9","o,N,a,Z,a,Q","cc,8,a,Z","o,Z","o,N,a,Q",,,,,,,,
108,V,1,1,"P2,cc,c,8,a,x","4,o,N,c,c,8,a,Z","o,M,c,8,9","4,o,N,c,c,8,9","x,N,9","x,M,a,x","a,m","o,M,c,o","P1,cc,c,c,9","o,M,c,8,a,Z","a,Q","o,x",,,,,,
108,V,1,2,"8,a,m","c^c,a,x","4,o,N,c,8,9","4,o,c,c,cc,9","o,N,a,n","o,M,c,c,9","cc,c,c,N,c,9","x,N,c,c,8,9","4,o,N,c,c,8,a,Z","a,Z,a,m","o,N,a,Q",,,,,,,
108,V,1,3,"2,c^c,c,c,8,a,x","o,x","x,N,c,8,9","x,N,c,c,8,9","cc,c,8,a,x,N,c,8,9","x,N,c,c,8,9","4,o,N,c,cc,c,8,9","o,M,c,8,a,m","o,M,c,c,9","x,o,x",,,,,,,,
108,V,1,4,"8,cc,c,8,9","c^c,c,8,9","4,o,N,c,c,8","4,o,M,c,8,9","4,o,M,c,c,8,9","a,Z,a,n","a,x","N,c,c,8,9",,,,,,,,,,
108,V,5,1,"P2,cc,c,o,Z","o,N,c,a,Z","c^c,c,c,9","4,o,N,c,c,9","9,N,c,c,a,x,N,c,9","Z,a,Z,a,m","o,P2,c^c,o,x,a,x","c^c,c,8,9","o,P1,a,Z,a,Q,o,M,9",,,,,,,,,
108,V,5,2,"o,N,c,c,9","x,c^c,c,9","4,o,N,c,c,o,x","x,N,c,c,9","o,N,c,o,x","o,N,c,8,9","4,o,M,a,x","c^c,o,x,N,c,c,8,9","cc,c,8,9","4,o,N,a,n","M,c,c,8,a",,,,,,,
108,V,5,3,"4,o,N,c,c,9","x,N,c,i?,8","cc,c,8,9","4,o,N,c,c,o,Z","c^c,c,o,x","M,c,8,9","4,o,P2,cc,8,9","4,o,Nc,c^c,8,9","N,c,8,a,Z","o,M,a,x","Z,a,Z,a,Q",,,,,,,
108,V,5,4,"o,N,c,c,8","x,N,c,c,8,9","o,N,c,a,x","o,N,c,9","cc,c,9,N,c,8,9","4,c,c,c,8,9","x,o","Z,a,i,Z","cc,c,c,9","o,x",x,2,"a,m","a,Q",,,,
108,V,5,5,"4,o,N,c,c,o,x","o,x","cc,c,c,c,9","x,cc,c,a,Q",,,,,,,,,,,,,,
108,V,12,1,"2,a,n","cc,c,9","x,N,8,a,n","cc,c,9","Z,o,Z","a,n","a,x","cc,c,a,Z","o,x,o,X","cc,c,8","a,m","o,M,c,c,9","cc,c,8,9","Z,x",,,,
108,V,12,2,"8,a,m","c^c,c,c,a,x","4,o,N,c,c,8,9","4,o,N,c,c,8,9","4,o,N,c,c,8,9","4,o,M,c,9","4,o,N,c,c,9","4,o,N,c,c,9","o,M,c,8,9","4,o,M,a,m",,,,,,,,
108,V,12,3,"8,c^c,c,8,9","M,c,8,9","cc,c,c,N,c,c,9","c^c,c,c,N,9","x,c^c,c,c,8,a,n","c^c,c,a,Z","o,x,N,c,8,9","cc,9","N,a,Z","M,a,Z","o,M,a,m",,,,,,,
108,V,14,1,"c^c,c,o,x","c^c,c,8,9","4,o,N,c,c,9","cc,c,8,a,Z","c^c,c,a,x","4,o,N,c,c,8,9","4,o,N,c,c,8,9","4,o,N,c,9","c^c,c,c,9","4,o,N,c,a,x","a,Z,a,x",,,,,,,
108,V,14,2,"2,a,m","c^c,c,c,a,n","4,N,a,n","o,N,c,c,9","4,o,N,a,x","o,Z","cc,c,o,x","N,c,o,x","cc,c,8,9","4,o,N,c,c,9","4,o,N,c,c,9","Z,a,x",,,,,,
108,V,14,3,"9,cc,c,c,9","4,o,N,c,c,c,9","c^c,c,8,a,n","4,o,N,c,c,8,9","4,o,N,c,c,9","o,N,c,c,8,a,x","o,N,c,o,x","x,N,c,c,9","x,cc,c,8,9","x,cc,c,8,9",,,,,,,,
108,V,16,1,"8,c^c,c,c,9","o,M,c,c,9","cc,c,o,x","M,c,c,8,a,Z","o,N,c,c,8,9","4,o,N,c,c,8,9","cc,c,c,N,c,9","o,M,c,c,9","a,m","o,N,c,c,9","cc,c,9","4,o,N,c,9",,,,,,
108,V,16,2,"2,c^c,c,o,8,a,n","4,o,N,c,c,o","o,N,c,c,9","4,o,N,c^c,c,c,8,9","cc,a,Z,a,n","o,N,c,c,9","4,o,N,c,c,o,x,cc,c,9","o,x,N,c,c,9","o,N,c,c,9","x,a,Z",,,,,,,,
108,V,16,3,"2,a,m","cc,c,o,x","4,o,N,c,c,8,9","4,o,N,c,c,8,9","cc,c,8,9","4,o,N,c,c,9","cc,c,a,x","x,x,cc,c,9","8,a,m","o,N,c,c,9","4,o,N,c,c,9",,,,,,,
111,R,1,1,"N,cc,o,x,cc,8,a,Z","c^c,a,Z","a,n,P2","cc,c,P2,cc,c,8,9","cc,c,M,a,x,c^c,9","c^c,c,c,N","c^c,c,a,Z","c^c,c,9","Z,o,Z","a,Q","c^c,c,9",,,,,,,
111,R,1,2,"8,o,m","c^c,c,c,N,9","o,M,c,c,9?","o,N,c,c,9","4,a,a,x","c^c,c,8,9","o,N,c,c,9","o,M,c,c,9","c^c,c,8,9","cc,c,M,c,9","x,cc,c,o,x","o,M,c,c,a,Q",,,,,,
111,R,1,3,"8,c^c,c,c,8,9","x,N,c,c,8,9","cc,c,N,c,9","x,cc,c,8,9","4,o,N,c,c,9","4,o,N,c,a,Z","cc,a,x","4,o,N,c,c,a,Z","cc,c,o,N,c,8,9","2,a,x","x,o,N,a,Q",,,,,,,
111,R,1,4,"2,a,m","o,M,c,c,8,9","4,o,N,c,c,9","8,a,m","o,N,c,8,a,x","cc,c,8,9","4,o,N,c,8,9","x,c^c,c,8,9","cc,c,M,cc,9","o,N,c,c,9","x,o,Z","a,Z","a,x",,,,,
111,R,1,5,"2,a,m","c^c,c,c,N,c^c,9","o,x","c^c,c,8,9","cc,o,N,cc,c,9","x,N,c,9","o,M,a,n",,,,,,,,,,,
111,R,13,1,"P2,o,x,a,x","c^c,c,8,a,x","P2,cc,c,8,9","4,o,P1,cc,c,8,9","P2,9,N,c,a,Z","cc,c,c,P1,9","4,o,P2,cc,c,9","o,P2,cc,c,8,a,x","x,P1,cc,c,8,9","P2,cc,a,x",,,,,,,,
111,R,13,2,"8,a,n","cc,o,x",x,"cc,c,c,o","x,N,c,c,o,x","x,N,c,c,c,8,9","4,o,N,c,c,9",x,"N,c,c,8,9","x,N,c,8,9","o,N,c,a,x","N,a,n","cc,c,N,c,9","x,M,c,8,9",,,,
111,R,13,3,"8,cc,c,8","8,a,m","o,x","o,N,c,c,9","N,c,cc,c,8,9","cc,c,M,c,c,8,9","cc,c,8,a,n","o,M,c,c,8,9","4,o,N,c,c,8,9","N,c,9",x,"x,M,a,n",,,,,,
111,R,15,1,"P2,cc,c,8,a,Z","o,M,c,c,o,x","x,N,c,c,8,a,n","o,N,c,a,Q","c^c,c,o","M,c,o,x,N,c,8,a,n","c^c,a,x","N,c,c,9","x,M,c,c,a,x","cc,c,a,x","o,M,9",,,,,,,
111,R,15,2,o,"a,n","a,n","N,c,c,c,9","M,c,c,8","cc,c,?,N,c,c,8","a,Z","o,N,c,c,9","x,N,c,c,c,9","o,N,c,c,o","x,N,c,c,9","x,N,c,c,9","x,N,c,c,8,9","4,o,N,9",,,,
111,R,15,3,9,"cc,c,c,o","x,N,c,c,9","o,M,c,c,8","x,N,c,c,8,9","o,N,c,c,c^c,c,9","cc,c,9","x,N,a,Z","a,x","o,x,cc,a,x","o,Z","a,m","cc,c,a,Q",,,,,
111,R,15,4,"c^c,c,c,8,9","4,o,N,c,c,9","c^c,c,c,9","4,o,M,c,c,8,9","4,c,c,a,Z","a,x","cc,c,8,9","o,N,c,c,9","cc,c,8,9",,,,,,,,,
111,V,11,1,"P2,o,x,a,?,a,Z","o,N,c^c,c,9","4,o,N,a,n","cc,c,9","N,a,x","N,cc,8,9","4,o,P2,cc,c,8,9","4,o,P2,cc,c,9","x,M,c,c,2","a,x,P2,cc,8,a,Z",,,,,,,,
111,V,11,2,"o,x","c^c,c,c,9","M,c^c,c,c,9","o,x,N,a,Z","c^c,c,c,9","o,M,a,n","cc,c,2","c^c,9","4,o,N,x","cc,c,9","4,o,N,x","cc,c,o,Z",x,"8,a,Z","x,x,o",,,
111,V,11,3,"4,o,Z","cc,?,n?","o,N,a,i,?","cc,c,a,Z","x,N,a,n",,,,,,,,,,,,,
112,R,1,1,"P2,o,x,cc,c,9","4,o,N,c,c,9","9,N,a,n,Z","Y,a,Z,a,x,x,9","o,M,c,c,8,a,x","o,Z","a,n","cc,c,P2,c,9",,,,,,,,,,
112,R,1,2,"2,a,m","o,a,Z","4,o,x,N,a,m","o,M,a,i,x","o,x","o,x,a,m","cc,o,x","o,M,a,Z",,,,,,,,,,
112,R,1,3,"o,Z","cc,c,8,a,Z","cc,c,c,9","o,M,c,c,8,9","o,M,c,c,8,9","o,M,a,m","o,M,9","o,8,9,2",,,,,,,,,,
112,R,1,4,"4,o,N,c,c,8,9","cc,o,N,a,n","o,M,a,n","o,M,a,Z","cc,c,8,9","M,a,i,Q","o,Z,a,Q",,,,,,,,,,,
112,R,3,1,"M,cc,c,8,9","4,o,M,c,c,9","4,c,o,x","4,o,N,c,c,9","o,M,c,9","4,o,N,c,c,9","4,o,N,c,8,9","cc,o,M,9?",,,,,,,,,,
112,R,3,2,"8,cc,c,8,9","4,o","o,M,cc,c,8,9","cc,8,9","4,o,N,c,c,9","4,o,M,a,n","o,M,c,c,8,9","o,M,c,c,9","Z,o,Z",,,,,,,,,
112,R,3,3,"2,o,Z","a,m","cc,8,9","cc,c,2","4,o,N,c,c,9","o,N,c,c,9","o,M,a,m","cc,c,M,c,9","o,M,c,c,9","8,9",,,,,,,,
112,R,3,3,"2,o,a,Z","a,Z","a,x","cc,c,9","o,M,a,m","o,N,c,c,8,9","4,o,N,c,c,9",,,,,,,,,,,
112,R,5,1,"P2,o,x,cc,8,9","o,x","o,M,a,x",9,"2,a,m","c^c,c,N,9","4,c,c,9","4,o,N,c,9","4,o,N,c,c,9","4,o,N,9","a,Q",,,,,,,
112,R,5,2,"4,o,a,m","o,Z","a,m","cc,c,o",x,"N,c,o","8,9","4,o,x","N,c,o,x","o,N,c,c,c,9","8,a,x","a,m","o,8,9",,,,,
112,R,5,3,"Z,o,x,N,c,c,8,9","Z,a,m","cc,c,M,c,c,9","o,N,c,c,8,9","4,o,M,c,c,8,9","4,c,c,9","Z,a,n","a,x","2,9",,,,,,,,,
112,R,5,4,"8,a,i,cc,9","x,cc,c,8,9","4,a,i,Z,a,x",,,,,,,,,,,,,,,
112,R,9,1,"P2,a,i,Z","a,Z","x,c^c,8,a,Z","o,N,c,cc,c,8,9","4,o,N,a,Z","a,Z","a,Q","4,o,M,c,8,9","a,Z,a,m","4,o,N,c,c,8,9","o,P2,a,2,9",,,,,,,
112,R,9,2,"2,a,n","o,x,a,m","4,o,P2,cc,8,9","4,o,N,9","o,N,c,a,x","cc,c,8,9","o,N,c,c,9","o,M,c,8,9","a,Z","a,Z","o,N,c,c,8,9",,,,,,,
112,R,9,3,"2,a,n","o,x","cc,c,c,N,c,9","o,x,cc,a,n","o,N,c,c,9","o,x,a,Q",,,,,,,,,,,,
112,R,11,1,"P2,o,x,N,c,c,8,9","4,o,P2,a,x","o,M,c,8,9","o,P2,a,x","a,m","o,N,a,m+","c^c,c,o,8,9","9,M,c,o,N,a,Z","o,8,a,Q",,,,,,,,,
112,R,11,2,"2,a,n","o,N,a,x","x,N,c,c,8,9","o,N,a,Z","o,N,cc,c,8,9","4,o,N,a,x","N,c,c,8,9","cc,N,c,9","o,M,o","a,Z,a,x",,,,,,,,
112,R,11,3,"9,c^c,c,2,9","a,x,a,n","cc,c,c,9","o,N,cc,c,9","4,o,N,cc,9","o,N,cc,a,m","9,N,c,c,o",2,"o,N,c,c,9","o,Z,9",,,,,,,,
112,V,1,1,"N,c,c,o,a,x","cc,o","o,x","o,P2,a,x","o,M,a,x","a,i,2",9,"P1,cc,c,o,x","o,M,c,c,9","4,o,Z","c,c,c,2","a,Q",,,,,,
112,V,1,2,"o,a,Z","o,2,a,x","o,N,c,c,c^c,9","4,o,N,c,c,9","o,N,a,n","4,o,N,a,x","o,N,c,o,x","o,M,9","o,Z,a,m",,,,,,,,,
112,V,1,3,"4,o,N,c,c,o,Z","a,Z","c^c,c,c,9","a,Z","a,Z","a,m+","o,N,c,c,9",x,"N,c,c,o,8,9","c^c,c,c,8,9","4,o,M,a,Q",,,,,,,
112,V,1,4,"c^c,o,8,9","4,o","o,c,c,c,o,8,9","o,M,c,c,9","4,o,N,c,c,8,9","o,N,c,c,9","4,o,N,c,c,8,9","4,o,N,9","a,Q",,,,,,,,,
112,V,1,5,"2,a,n","a,m+","o,N,c,8","8,a,m","o,M,a,x","cc,c,a,Z","o,N,c,8,9","o,N,a,m","cc,c,c,o","x,8,9",,,,,,,,
112,V,1,6,"2,a,n","o,x",o,"a,m","o,N,c,c,c,8,9","cc,c,a,?,N,c,9",,,,,,,,,,,,
112,V,3,1,"M,cc,o,Z","a,m","o,8,c,c,8,9","o,M,c,c,c,9","4,o,N,c,9","x,o,8,9","cc,c,P1,c,9","o,cc,o,2","a,m","o,x,N,9",,,,,,,,
112,V,3,2,"8,a,m","a,x","o,x,N,c,c,8,a,n","o,M,c,c,9","c^c,c,c,o,x","4,o,N,c,c,8,9","4,o,cc,a,m","o,M,c,c,9","4,o,M,9",,,,,,,,,
112,V,3,3,"9,cc,c,o,M,9","o,9","o,M,cc,c,8,9","cc,c,8,9","8,a,m","cc,c,8,a,x","cc,c,8,9","4,o,N,a,m","o,M,a,Q",,,,,,,,,
112,V,3,4,"2,a,n","a,i,Z","a,Q","9,N,c,c,8,a,n","4,o,N,c,c,8,9","cc,c,8,a,m","a,x,a,n",,,,,,,,,,,
112,V,5,1,"P2,cc,o,Z,a,n","a,Z","a,x,cc,c,8,9","o,x,N,c,c,8,9","4,o,N,c,8,9","4,o,M,a,m","cc,o","c,M,c,c,8,9","2,a,i,2,a,x",,,,,,,,,
112,V,5,2,"2,a,m","cc,c,N,a,n","cc,c,o,x","4,o,c,c,8,9","cc,o,x","N,c,c,8,9","4,o,N,a,m","c^c,c,8,9","4,o,N,c,o,x","N,a,n",,,,,,,,
112,V,5,3,"c,o,m","o,x","cc,c,o,x","cc,c,8,9","4,o,N,c,c,9","cc,c,M,a,n",,,,,,,,,,,,
112,V,9,1,"M,cc,c,8,o,Z","c^c,c,c","N,c,c,8,9","o,M,c,8,a,Z","cc,c,c,P2,c,c,9","4,o,P2,cc,c,8,9","4,o,P2,cc,c,c,9","N,a,Z","o,P2,cc,c,c,o","Z,a,c,P1,9",,,,,,,,
112,V,9,2,"o,Z","cc,c,c,o,Z","o,N,c,c,8,9","4,o,N,c,8,9","4,o,N,c,c,8,9","cc,c,8,a,m","o,N,c,c,c,8,9","o,M,a,m","cc,c,c,N,c,9","cc,o,x",,,,,,,,
112,V,9,3,"2,a,m","cc,c,8,a,m","cc,c,c,N,c,9","x,N,c,c,8,9","4,o,N,c,c,8,9","cc,N,a,m","cc,c,c,N,c,o,x","cc,8,a,Q",,,,,,,,,,
112,V,9,4,"P2,cc,c,8","c^c,c,8,a,n","4,o,N,a,m","o,N,a,Z","cc,c,8,9","cc,c,c,N,c,9",,,,,,,,,,,,
112,V,11,1,"M,c,o,8,a,Z,o,8,9","o,P2,cc,c,c,8","o,N,a,m","cc,a,m","o,M,a,Q","o,M,c,c,8,9","4,o,M,c,c,9","4,o,M,a,n","cc,c,M,c,8",,,,,,,,,
112,V,11,2,"9,cc,c,o,x","x,cc,c,8,9","cc,c,N,c,9","cc,c,o","x,cc,a,x","c^c,cc,9","8,a,m","cc,c,o,x,o,Z","o,N,a,n","cc,c,8,9","8,a,m",,,,,,,
112,V,11,3,"9,N,c,c,8,a,n","cc,c,c,N,c,c,9","o,a,n","cc,o,x",,,,,,,,,,,,,,
113,R,2,1,"N,cc,c,c,o,2","o,x,N,c,c,8,9","c^c,o,a,m","cc,c,c,o,8,9","4,o,N,cc,c,8,9","cc,c,N,c,o,8,9","4,o,N,c,8,9","4,o,M,a,x,9","x,N,a,Z","a,Z","a,x,o,Q",,,,,,,
113,R,2,2,"9,cc,c,c,c,N,c,9","o,2,a,m","cc,c,o,a,Z","4,o,N,a,m","cc,c,N,a,x","o,M,a,Z","c^c,o",2,"a,m","cc,c,N,c,9","cc,8,o","o,N,o,x","cc,c,8,9","cc,c,8,9",,,,
113,R,2,3,"2,o,Z","cc,c,o","cc,c,c,9","o,M,c,c,o,2","a,m","o,M,a,n","o,M,a,x","cc,c,2","a,m",a,x,"cc,x","c^c,c,c,9","N,cc,o,x","o,N,c,c,o",x,"N,a,m","o,x"
113,R,2,4,"cc,o,2","c^c,c,c,9","4,o,N,cc,c,9","2,o,N,a,x","o,N,c,c,9","cc,a,Z","x,a,m","o,x,N,a,n",,,,,,,,,,
113,R,4,1,"P2,cc,c,o,8,9","4,o,N,c,o,8,9","cc,c,o,a,Z","cc,9","N,cc,c,o,Z","c,M,9","c^c,c,o,8,9","c^c,c,o,8,a,m","4,o,M,c,o,a,Z","o,M,a,Q","o,M,cc,c,8,9","4,o,M,9",,,,,,
113,R,4,2,"8,a,m","cc,o,x,cc,c,9","o,N,c,cc,c,c,9","cc,o,N,c,o",x,"c^c,c,o","4,o,a,m","c^c,o,o","N,c,c,c,o,x","N,c,o,8,9","cc,o,Z","cc,o,Z","N,a,x","x,a,Z,a,Q",,,,
113,R,4,3,"9,c^c,a,n","4,o,c,c,9","4,o,a,m","c^c,o,x","x,N,c,c,o,a,Z","cc,o,8,a,m","o,M,a,Q","cc,o,2","a,m",,,,,,,,,
113,R,10,1,"P2,o,x,cc,2,a,Z","o,M,c,o,x","x,c^c,c,8,9","x,N,c^c,c,8,9","c^c,cc,c,N,9","o,M,a,Z","4,cc,a,Z","M,a,Z","c^c,N,cc,c,8,9","4,o,N,cc,8","o,P2,9",,,,,,,
113,R,10,2,"9,N,a,m","o,N,a,m","cc,c,a,Z","c,N,c,a,Z","c^c,a,x","c^c,c,N,c,9","o,N,a,n","o,N,c,a,Z","cc,o,Z","c,N,9","cc,a,N,a,n","4,o,N,9",,,,,,
113,R,10,3,"c^c,o,8,a,m","c^c,N,a,m","cc,c,M,c,a,x","o,N,c^c,c,8,9","o,M,a,x","o,N,a,m","c,P2,c,o,a,x","o,M,a,n","o,N,a,m","cc,c,8,9","4,o,M,a,x",,,,,,,
113,R,10,4,"9,N,c,c,o,Z","cc,c,a,Z","o,N,a,n","cc,c,a,Z","cc,o,c,N,c,9",,,,,,,,,,,,,
113,R,14,1,"P2,cc,c,o,8,a,m","c^c,o,x,N,c,c,cc,9","o,Z","a,x,N,a,Z","o,M,cc,c,8,9","cc,c,o,x","M,cc,c,a,Z","4,o,N,cc,c,8,9","P2,cc,o",Z,"a,Z,a,x",,,,,,,
113,R,14,2,"9,N,cc,c,o",Z,"c^c,c,c,o,8","x,N,a,Z","a,Z","a,x",2,"a,m","cc,c,c,c,9","o,x","cc,c,8,9","x,cc,c,9","x,N,a,Z","a,Q","cc,c,8,a,Q",,,
113,R,14,3,"cc,c,c,N,9","x,N,c,8,9","cc,c,8,9","x,N,a,m",,,,,,,,,,,,,,
113,V,1,1,"P1,o,x,o,Z,a,Z,o,Q","o,M,cc,c,9","4,o,M,a,Z","a,i,Z","o,M,a,i,2","o,P2,cc,c,8,9","4,o,N,c,c,8,o,8,9","cc,c,9","N,c,c,o,9","Z,o,x","x,N,a,Z","cc,2,o,Q","o,N,9",,,,,
113,V,1,2,"M,c,o,a,Z","a,n","4,o,M,a,Z","9,cc,c,c,9","o,M,a,n,Z","o,M,a,m","o,N,cc,9","x,N,cc,8,9","o,M,c,o,x","a,Z","a,x",a,Z,"a,m","o,N,a,x","cc,c,9","o,Z",
113,V,1,3,"2,a,Z","a,m","cc,o,M,a,Z","o,N,c,c,o,8,a,Z","4,o,N,a,n","o,x,o,x","o,x,a,Q",,,,,,,,,,,
113,V,3,1,"P1,cc,c,c^c,8","M,c,o,8,9","x,N,c,c,o","8,9","o,M,c,c,8,9","x,cc,c,a,x","a,i,Q","c^c,o","c,N,c,o,x","o,P2,cc,c,8,9","4,o,M,a,m","o,M,a,Z","a,Z","a,x","o,M,c,a,x",,,
113,V,3,2,"9,cc,c,o,8,9","4,o,N,c,c,o,Z","cc,o,x,M,a,Z","o,x,N,a,Q","cc,o,N,a,Q","o,8,a,x","c^c,c,c,N,c,9","4,o,N,cc,c,8,9","o,M,o,Z","o,M,a,Z","M,o,N,9",,,,,,,
113,V,3,3,"8,a,i,Z","a,Z","o,N,a,m","cc,o,N,a,m","cc,c,?,N,c,o,x","cc,o,x,N,a,m","o,x,cc,9",,,,,,,,,,,
113,V,5,1,"P2,o,Z,a,m","o,M,a,Z","a,Z","o,N,o,x","c^c,c,8,9","4,o,N,cc,c,8,9","o,M,cc,8,9","4,o,N,o,Z","4,o,M,c,c,8,a,Z","Z,o,Z,a,x","P1,cc,c,c","x,x,o,Z",,,,,,
113,V,5,2,"8,a,Z","a,x","c^c,c,c,9","4,o,M,a,m","cc,o,Z","c,M,c,o,x","o,N,c,c^c,o,2","o,x,cc,c,8,9","4,o,N,a,m","o,N,a,x","o,N,a,m","o,x,o",,,,,,
113,V,5,3,"5,a,Z","a,Z","o,N,c,c,9",o,"c,N,9","o,M,cc,c,c,8,a,m","o,x","M,cc,8,9","P2,cc,c,o,x","N,cc,c,o,Z","Z?,a,m","cc,c,c,9","4,o,N,a,Z","a,Q",,,,
113,V,5,4,"8,a,m","cc,x",x,"N,c,c,9","x,N,a,m","cc,8,a,n","4,o,N,a,n","c^c,c,o,Z","o,N,a,x","cc,c,8,9","4,o,N,a,Z","o,x","N,a,Q","a,Z",,,,
113,V,5,5,"2,a,Z,a,m","c^c,c,8,9","x,cc,c,c,9","o,x,N,a,Z","o,N,a,m","c,M,c,o,Z","o,Z,a,m","9,M,c,c,c,o,Z",,,,,,,,,,
113,V,7,1,"P2,o,x,a,m","o,M,a,Z","4,o,M,a,n","cc,M,o,x","M,a,Z,o,x","cc,c,o,x","N,a,m","cc,P2","N,cc,c,o,2","o,N,a,Z","a,c,M,c,c,i,Z","x,o",,,,,,
113,V,7,2,"o,N,a,m","o,N,a,m","cc,c,c,N,9","Z,a,m","o,x,a,x","o,N,a,m","cc,c,o,8,9","o,N,a,m","o,N,a,m","o,M,a,Z","a,x,9",,,,,,,
